"","region","year","value","age"
"1571","Пушкинский район",1925,0.784352908850199,77
"1572","Раменский район",1925,0.709772956211326,77
"1573","Рузский район",1925,0.67251321863868,77
"1574","Сельские населенные пункты, подчиненные администрации г. Звенигород",1925,0.913502711961176,77
"1575","Сельские населенные пункты, подчиненные администрации г. Королёв",1925,0.623415608435906,77
"1576","Сельские населенные пункты, подчиненные администрации г. Щербинка",1925,0.687248128957973,77
"1577","Сергиево-Посадский район",1925,0.662128876764573,77
"1578","Серебряно-Прудский район",1925,0.601870679137861,77
"1579","Серпуховский район",1925,0.703780564829017,77
"1580","Солнечногорский район",1925,0.634517766497462,77
"1581","Ступинский район",1925,0.7981490117301,77
"1582","Талдомский район",1925,0.794922890313637,77
"1583","Химкинский район",1925,0.651703764690876,77
"1584","Чеховский район",1925,0.503304134009528,77
"1585","Шатурский район",1925,0.853703651005947,77
"1586","Шаховской район",1925,0.832171488323458,77
"1587","Щёлковский район",1925,0.702907686458146,77
"1588","Балашихинский район",1926,0.725619417208202,76
"1589","Волоколамский район",1926,0.868547492916102,76
"1590","Воскресенский район",1926,0.743285652935152,76
"1591","г. Бронницы",1926,0.718477485877256,76
"1592","г. Дзержинский",1926,0.539624924379915,76
"1593","г. Долгопрудный",1926,0.761891873604439,76
"1594","г. Дубна",1926,0.851035756696134,76
"1595","г. Железнодорожный",1926,0.731098105708399,76
"1596","г. Жуковский",1926,0.834211715103147,76
"1597","г. Ивантеевка",1926,0.725573026676054,76
"1598","г. Климовск",1926,0.657302855044524,76
"1599","г. Коломна",1926,0.869127701808558,76
"1600","г. Красноармейск",1926,0.792423656745265,76
"1601","г. Краснознаменск",1926,0.222863614774762,76
"1602","г. Лобня",1926,0.657036346691519,76
"1603","г. Лыткарино",1926,0.809051886139299,76
"1604","г. Орехово-Зуево",1926,0.817215340796185,76
"1605","г. Подольск",1926,0.886616944607391,76
"1606","г. Протвино",1926,0.424104667923273,76
"1607","г. Пущино",1926,0.588324030773872,76
"1608","г. Реутов",1926,0.609169182895795,76
"1609","г. Рошаль",1926,0.619890396190818,76
"1610","г. Серпухов",1926,0.881814826738698,76
"1611","г. Троицк",1926,0.582679097154073,76
"1612","г. Фрязино",1926,0.822753250738368,76
"1613","г. Электросталь",1926,0.881099922540666,76
"1614","г. Юбилейный",1926,0.66373840897999,76
"1615","Дмитровский район",1926,0.779086588138045,76
"1616","Домодедовский район",1926,0.689968225147526,76
"1617","Егорьевский район",1926,0.910624652883296,76
"1618","Зарайский район",1926,0.868341324936186,76
"1619","Истринский район",1926,0.738489405986293,76
"1620","Каширский район",1926,0.771890557970703,76
"1621","Клинский район",1926,0.878468052834481,76
"1622","Коломенский район",1926,0.977280111974806,76
"1623","Красногорский район",1926,0.687138080091347,76
"1624","Ленинский район",1926,0.709521480567901,76
"1625","Лотошинский район",1926,0.838363514419852,76
"1626","Луховицкий район",1926,0.769895639925732,76
"1627","Люберецкий район",1926,0.817048849510086,76
"1628","Можайский район",1926,0.935697306463579,76
"1629","Мытищинский район",1926,0.74885983912575,76
"1630","Наро-Фоминский район",1926,0.685028288503168,76
"1631","Ногинский район",1926,0.777081373781415,76
"1632","Одинцовский район",1926,0.658647924063474,76
"1633","Озёрский район",1926,0.862141830783535,76
"1634","Орехово-Зуевский район",1926,0.909014179608373,76
"1635","Павлово-Посадский район",1926,0.876606127388284,76
"1636","пгт. Восход",1926,NA,76
"1637","пгт. Молодёжный",1926,0.281803542673108,76
"1638","пгт. Приокск",1926,0.178339818417639,76
"1639","Подольский район",1926,0.71494615114144,76
"1640","Пушкинский район",1926,0.882397022456473,76
"1641","Раменский район",1926,0.822575329239025,76
"1642","Рузский район",1926,0.793917030079392,76
"1643","Сельские населенные пункты, подчиненные администрации г. Звенигород",1926,0.770767913217242,76
"1644","Сельские населенные пункты, подчиненные администрации г. Королёв",1926,0.742189577436491,76
"1645","Сельские населенные пункты, подчиненные администрации г. Щербинка",1926,0.755613126079447,76
"1646","Сергиево-Посадский район",1926,0.740701503473969,76
"1647","Серебряно-Прудский район",1926,0.715738104920699,76
"1648","Серпуховский район",1926,0.806039279376823,76
"1649","Солнечногорский район",1926,0.732579603137979,76
"1650","Ступинский район",1926,0.866305556551996,76
"1651","Талдомский район",1926,0.933547045572691,76
"1652","Химкинский район",1926,0.768245096277055,76
"1653","Чеховский район",1926,0.550368833563854,76
"1654","Шатурский район",1926,0.900657351811275,76
"1655","Шаховской район",1926,0.758103868943883,76
"1656","Щёлковский район",1926,0.792459626583418,76
"1657","Балашихинский район",1927,0.762359640864314,75
"1658","Волоколамский район",1927,0.962999466141021,75
"1659","Воскресенский район",1927,0.817283869049585,75
"1660","г. Бронницы",1927,0.778807656447101,75
"1661","г. Дзержинский",1927,0.585601935874168,75
"1662","г. Долгопрудный",1927,0.801136748088504,75
"1663","г. Дубна",1927,0.887320226942868,75
"1664","г. Железнодорожный",1927,0.797644442013528,75
"1665","г. Жуковский",1927,0.928575013803142,75
"1666","г. Ивантеевка",1927,0.835093483532817,75
"1667","г. Климовск",1927,0.861103460938217,75
"1668","г. Коломна",1927,0.930469783855315,75
"1669","г. Красноармейск",1927,0.889060688055663,75
"1670","г. Краснознаменск",1927,0.248438127945636,75
"1671","г. Лобня",1927,0.793724759242001,75
"1672","г. Лыткарино",1927,0.905979862718335,75
"1673","г. Орехово-Зуево",1927,0.983639133602703,75
"1674","г. Подольск",1927,0.95477527305232,75
"1675","г. Протвино",1927,0.479543186606054,75
"1676","г. Пущино",1927,0.563181978176698,75
"1677","г. Реутов",1927,0.697511899895835,75
"1678","г. Рошаль",1927,0.768125056149492,75
"1679","г. Серпухов",1927,0.986250598738919,75
"1680","г. Троицк",1927,0.650147203140334,75
"1681","г. Фрязино",1927,0.983851789344482,75
"1682","г. Электросталь",1927,0.984840101803696,75
"1683","г. Юбилейный",1927,0.706035464454205,75
"1684","Дмитровский район",1927,0.891368740097816,75
"1685","Домодедовский район",1927,0.833574051912681,75
"1686","Егорьевский район",1927,0.974546521497658,75
"1687","Зарайский район",1927,0.916052386745867,75
"1688","Истринский район",1927,0.829058861437442,75
