"","region","year","value","age"
"614","Володарский район",1913,0.0983853232247236,89
"615","Воротынский район",1913,0.171272508447901,89
"616","Воскресенский район",1913,0.120004800192008,89
"617","Выксунский район",1913,0.112065745237206,89
"618","Гагинский район",1913,0.146169689721613,89
"619","г. Арзамас",1913,0.0794127152684796,89
"620","г. Балахна",1913,0.115685965189041,89
"621","г. Богородск",1913,0.0826964754191856,89
"622","г. Бор",1913,0.0972436456307424,89
"623","г. Выкса",1913,0.0828513873546039,89
"624","г. Городец",1913,0.0786633523174224,89
"625","г. Кстово",1913,0.0637755102040816,89
"626","г. Нижний Новгород",1913,0.097332537532712,89
"627","Городецкий район",1913,0.078911943554751,89
"628","г. Павлово",1913,0.1082435169865,89
"629","г. Саров",1913,0.0667267597719584,89
"630","Дальнеконстантиновский район",1913,0.145784401069086,89
"631","Дивеевский район",1913,0.138832648811245,89
"632","Княгининский район",1913,0.0789515237644087,89
"633","Ковернинский район",1913,0.0936154278225051,89
"634","Краснобаковский район",1913,0.0883119176932927,89
"635","Краснооктябрьский район",1913,0.141390087810686,89
"636","Кстовский район",1913,0.113887874164643,89
"637","Кулебакский район",1913,0.062326477420817,89
"638","Лукояновский район",1913,0.163265306122449,89
"639","Лысковский район",1913,0.138653882308705,89
"640","Навашинский район",1913,0.101692452967241,89
"641","Павловский район",1913,0.0971614962870428,89
"642","Первомайский район",1913,0.112445463949984,89
"643","Перевозский район",1913,0.156599552572707,89
"644","Пильнинский район",1913,0.17808381811706,89
"645","Починковский район",1913,0.181218620956002,89
"646","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1913,0.0902976826092658,89
"647","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1913,0.0870767812323926,89
"648","Семеновский район",1913,0.104083266613291,89
"649","Сергачский район",1913,0.126039828585833,89
"650","Сеченовский район",1913,0.186937064521611,89
"651","Сокольский район",1913,0.130394287488358,89
"652","Сосновский район",1913,0.128340285098776,89
"653","Спасский район",1913,0.141653619622754,89
"654","Тонкинский район",1913,0.099628656824563,89
"655","Тоншаевский район",1913,0.0831107153457999,89
"656","Уренский район",1913,0.0783993978926242,89
"657","Чкаловский район",1913,0.161748461417074,89
"658","Шарангский район",1913,0.0877642068309808,89
"659","Шатковский район",1913,0.145803698435277,89
"660","Шахунский район",1913,0.0883012203681482,89
"661","Ардатовский район",1914,0.146476247544858,88
"662","Арзамасский район",1914,0.231057633621065,88
"663","Балахнинский район",1914,0.182815356489945,88
"664","Богородский район",1914,0.197031393668725,88
"665","Большеболдинский район",1914,0.207437000614628,88
"666","Большемурашкинский район",1914,0.113222806308128,88
"667","Борский район",1914,0.161287796933966,88
"668","Бутурлинский район",1914,0.183902409121559,88
"669","Вадский район",1914,0.173812282734647,88
"670","Варнавинский район",1914,0.195461884932438,88
"671","Вачский район",1914,0.201682114658428,88
"672","Ветлужский район",1914,0.165695654497835,88
"673","Вознесенский район",1914,0.152423534193679,88
"674","Володарский район",1914,0.109960067133515,88
"675","Воротынский район",1914,0.254594269314447,88
"676","Воскресенский район",1914,0.192007680307212,88
"677","Выксунский район",1914,0.146025061975753,88
"678","Гагинский район",1914,0.225898611387948,88
"679","г. Арзамас",1914,0.0923403665912554,88
"680","г. Балахна",1914,0.140225412350353,88
"681","г. Богородск",1914,0.193908976844987,88
"682","г. Бор",1914,0.140835624706592,88
"683","г. Выкса",1914,0.10234583143804,88
"684","г. Городец",1914,0.138447500078663,88
"685","г. Кстово",1914,0.104774052478134,88
"686","г. Нижний Новгород",1914,0.13750516505211,88
"687","Городецкий район",1914,0.126878026891953,88
"688","г. Павлово",1914,0.154633595695001,88
"689","г. Саров",1914,0.0913103028458378,88
"690","Дальнеконстантиновский район",1914,0.214627034907265,88
"691","Дивеевский район",1914,0.16197142361312,88
"692","Княгининский район",1914,0.0947418285172904,88
"693","Ковернинский район",1914,0.135742370342632,88
"694","Краснобаковский район",1914,0.110389897116616,88
"695","Краснооктябрьский район",1914,0.178598005655604,88
"696","Кстовский район",1914,0.159013258267615,88
"697","Кулебакский район",1914,0.130318998243527,88
"698","Лукояновский район",1914,0.224489795918367,88
"699","Лысковский район",1914,0.173904869336341,88
"700","Навашинский район",1914,0.156170552771119,88
"701","Павловский район",1914,0.201263099451732,88
"702","Первомайский район",1914,0.184410560877974,88
"703","Перевозский район",1914,0.123042505592841,88
"704","Пильнинский район",1914,0.26910443626578,88
"705","Починковский район",1914,0.305992097679808,88
